編號,土地區段位置,土地移轉面積平方公尺,使用分區或編定
RPUPMLTKKIMFFCF66CC,中正段,.00,都市：其他
RPWPMLTKKIMFFCF86CC,中正段,.00,都市：其他
RPSPMLTKKIMFFCF09CC,中正段,.00,都市：其他
RPTPMLTKKIMFFCF56CC,中正段,.00,都市：其他
RPWOMLSKKIMFFHF17CC,四維段,.00,都市：住
RPOQMLTKKIMFFCF78CC,中正段,.00,都市：其他
RPSNMLSKKIMFFDF88CC,崇德段,.00,都市：住
RPRQMLTKKIMFFCF09CC,中正段,.00,都市：其他
RPSQMLTKKIMFFCF56CC,中正段,.00,都市：其他
RPQQMLTKKIMFFCF98CC,中正段,.00,都市：其他
RPWQMLTKKIMFFCF96CC,中正段,.00,都市：其他
RPVQMLTKKIMFFCF86CC,中正段,.00,都市：其他
RPTQMLTKKIMFFCF66CC,中正段,.00,都市：其他
RPUQMLTKKIMFFCF76CC,中正段,.00,都市：其他
RPQRMLTKKIMFFCF09CC,中正段,.00,都市：其他
RPORMLTKKIMFFCF88CC,中正段,.00,都市：其他
RPSRMLTKKIMFFCF66CC,中正段,.00,都市：其他
RPTRMLTKKIMFFCF76CC,中正段,.00,都市：其他
RPRRMLTKKIMFFCF56CC,中正段,.00,都市：其他
RPURMLTKKIMFFCF86CC,中正段,.00,都市：其他
RPVRMLTKKIMFFCF96CC,中正段,.00,都市：其他
RPWRMLTKKIMFFCF07CC,中正段,.00,都市：其他
RPOSMLTKKIMFFCF98CC,中正段,.00,都市：其他
RPPSMLTKKIMFFCF09CC,中正段,.00,都市：其他
RPRSMLTKKIMFFCF66CC,中正段,.00,都市：其他
RPVSMLTKKIMFFCF07CC,中正段,.00,都市：其他
RPTSMLTKKIMFFCF86CC,中正段,.00,都市：其他
RPQSMLTKKIMFFCF56CC,復興段,865.20,都市：工
RPSSMLTKKIMFFCF76CC,順安段,110.63,都市：其他
RPOTMLTKKIMFFCF09CC,中正段,.00,都市：其他
RPXSMLTKKIMFFCF27CC,中正段,.00,都市：其他
RPWSMLTKKIMFFCF17CC,中正段,.00,都市：其他
RPVTMLTKKIMFFCF17CC,中正段,.00,都市：其他
RPRTMLTKKIMFFCF76CC,中正段,.00,都市：其他
RPUTMLTKKIMFFCF07CC,中正段,.00,都市：其他
RPTTMLTKKIMFFCF96CC,中正段,.00,都市：其他
RPPUMLTKKIMFFCF66CC,中正段,.00,都市：其他
RPRUMLTKKIMFFCF86CC,中正段,.00,都市：其他
RPQUMLTKKIMFFCF76CC,中正段,.00,都市：其他
RPSUMLTKKIMFFCF96CC,中正段,.00,都市：其他
RPPOMLTKKIMFFDF98EC,保長段,6.64,都市：住
