編號,屋齡,建物移轉面積(平方公尺),主要用途,主要建材,建築完成日期,總層數,建物分層
The serial number,room age,building shifting area (square meter),the main use,main building materials,construction completes the date,total layer,building lamination
RPRNMLTKJHNFFEP07CA,19,48.67,見其他登記事項,鋼筋混凝土造,88年6月3日,10,
RPRNMLTKJHNFFEP07CA,19,16.11,見其他登記事項,,88年6月3日,十層,
RPWNMLSKJHNFFFP67DA,1,205.39,見其他登記事項,鋼筋混凝土造,106年5月10日,三層,見其他登記事項
RPSNMLRJKHNFFBP66CA,13,162.04,住家用,鋼筋混凝土造,94年5月28日,三層,一層 二層 三層 騎樓 電梯樓梯間
RPTNMLPLJHNFFEP07DA,26,213.25,住商用,鋼筋混凝土造,80年12月15日,四層,一層 二層 三層 四層
RPPOMLTKJHNFFAP56CA,36,95.40,住商用,加強磚造,70年6月18日,二層,一層 二層 騎樓
RPSNMLOLJHNFFBP09CA,43,78.84,住商用,加強磚造,63年7月13日,二層,一層 二層 騎樓
RPSNMLOLJHNFFBP09CA,43,78.84,住商用,加強磚造,63年7月13日,二層,一層 二層 騎樓
RPXNMLTKJHNFFAP27CA,23,182.88,住家用,鋼筋混凝土造,83年7月1日,三層,一層 二層 三層 電梯樓梯間 夾層
RPPNMLRLJHNFFBP09CA,19,463.18,農舍,鋼筋混凝土造,88年1月7日,三層,一層 二層 三層
RPTNMLPLJHNFFCP76CA,23,203.76,住家用,鋼筋混凝土造,83年10月17日,三層,一層 二層 三層 電梯樓梯間 夾層
RPWNMLMLJHNFFAP56CA,45,82.11,住家用,鋼筋混凝土造,62年4月1日,三層,一層 二層 三層
RPPNMLMLJHNFFCP68CA,12,255.56,見其他登記事項,鋼筋混凝土造,95年2月27日,四層,一層 二層 三層 四層 騎樓 見其他登記事項
RPSOMLMLJHNFFAP88CA,18,99.94,住家用,鋼筋混凝土造,88年9月26日,五層,二層 三層
RPSOMLMLJHNFFAP88CA,18,19.15,停車空間,鋼筋混凝土造,88年9月26日,五層,
RPSOMLMLJHNFFAP88CA,18,19.45,共同部份,鋼筋混凝土造,88年9月26日,五層,
RPPOMLMLJHNFFAP58CA,3,329.84,見其他登記事項,鋼筋混凝土造,103年8月22日,四層,一層 二層 三層 四層 屋頂突出物
RPTNMLQLJHNFFAP66CA,20,160.00,住家用,鋼筋混凝土造,86年10月8日,三層,一層 二層 三層
RPUNMLMLJHNFFAP98CA,22,21.94,住家用,鋼筋混凝土造,84年9月3日,九層,六層
RPUNMLMLJHNFFAP98CA,22,4.17,共同部份,鋼筋混凝土造,84年9月3日,九層,
RPUNMLMLJHNFFAP98CA,22,4.73,共同部份,鋼筋混凝土造,84年9月3日,九層,
RPSNMLQLJHNFFAP56CA,18,99.94,住家用,鋼筋混凝土造,88年9月26日,五層,二層 三層
RPSNMLQLJHNFFAP56CA,18,19.15,停車空間,鋼筋混凝土造,88年9月26日,五層,
RPSNMLQLJHNFFAP56CA,18,19.45,共同部份,鋼筋混凝土造,88年9月26日,五層,
RPOOMLTKJHNFFDP76CA,,227.22,見其他登記事項,鋼筋混凝土造,106年10月19日,三層,一層 二層 三層 屋頂突出物 見其他登記事項
RPPNMLPLJHNFFDP09CA,36,111.26,住商用,加強磚造,70年6月27日,二層,一層 二層 騎樓
RPPNMLMJLHNFFDP78CA,11,18.59,見其他登記事項,鋼筋混凝土造,96年2月5日,十三層,六層
RPPNMLMJLHNFFDP78CA,11,7.79,見其他登記事項,鋼筋混凝土造,96年2月5日,十三層,
RPPNMLMJLHNFFDP78CA,11,1.33,見其他登記事項,鋼筋混凝土造,96年2月5日,十三層,
RPVNMLMLJHNFFEP86CA,16,78.70,住家用,鋼筋混凝土造,90年8月9日,六層,六層
RPVNMLMLJHNFFEP86CA,16,26.62,住家用,鋼筋混凝土造,90年8月9日,六層,
RPROMLSJKHNFFDP96CA,38,228.65,住商用,加強磚造,68年7月15日,三層,一層 二層 三層 騎樓 電梯樓梯間
RPPNMLLLLHNFFDP88CA,9,186.01,商業用,鋼筋混凝土造,98年4月6日,三層,一層 二層 三層
RPXNMLMKKHNFFEP07CA,24,137.70,住家用,加強磚造,83年5月12日,二層,一層 二層 騎樓 電梯樓梯間
RPTNMLNKKHNFFEP76CA,43,155.13,住商用,加強磚造,64年3月5日,三層,一層 二層 三層 騎樓
RPSNMLSLJHNFFAP76CA,1,273.34,見其他登記事項,鋼筋混凝土造,106年5月15日,四層,一層 二層 三層 四層 屋頂突出物
RPTNMLSLJHNFFAP86CA,1,263.89,見其他登記事項,鋼筋混凝土造,106年5月15日,四層,一層 二層 三層 四層 屋頂突出物
RPPNMLNLJHNFFAP58CA,24,2.47,住家用,鋼筋混凝土造,83年3月18日,四層,一層 二層 三層 四層 見其他登記事項
RPPNMLNLJHNFFAP58CA,24,168.90,住家用,鋼筋混凝土造,83年2月5日,三層,一層 二層 三層 電梯樓梯間
RPUNMLSLJHNFFAP96CA,1,265.09,見其他登記事項,鋼筋混凝土造,106年5月15日,四層,一層 二層 三層 四層 屋頂突出物
RPRNMLQJKHNFFAP09DA,20,200.20,住家用,鋼筋混凝土造,87年6月1日,三層,一層 二層 三層 電梯樓梯間
RPTNMLNLJHNFFAP98CA,37,129.70,住商用,加強磚造,70年6月1日,二層,一層 二層 騎樓
RPQNMLMLJHNFFBP68CA,24,125.78,住家用,鋼筋混凝土造,82年10月18日,三層,一層 二層 三層
RPVNMLNLJHNFFAP56CA,22,49.48,住家用,鋼筋混凝土造,84年12月29日,七層,二層
RPVNMLNLJHNFFAP56CA,22,11.94,共同部份,鋼筋混凝土造,84年12月29日,七層,
RPSNMLPLJHNFFAP09CA,32,1188.00,工業用,見其他登記事項,75年3月22日,一層,一層
RPTNMLSJKHNFFAP76CA,34,119.53,住家用,加強磚造,73年2月25日,二層,一層 二層 電梯樓梯間 夾層
RPQNMLMLJHNFFCP78CA,34,129.21,住商用,見其他登記事項,72年12月1日,三層,一層 二層 三層 騎樓
RPSOMLLMJHNFFAP88CA,24,76.35,住家用,鋼筋混凝土造,83年1月28日,五層,四層
RPSOMLLMJHNFFAP88CA,24,12.25,共同部份,鋼筋混凝土造,83年1月28日,五層,
RPVNMLNKKHNFFAP56CA,22,77.81,住家用,鋼筋混凝土造,85年4月10日,四層,二層
RPVNMLNKKHNFFAP56CA,22,13.37,共同部份,鋼筋混凝土造,85年4月10日,四層,
RPVNMLSLJHNFFAP07CA,1,263.89,見其他登記事項,鋼筋混凝土造,106年5月15日,四層,一層 二層 三層 四層 屋頂突出物
RPPNMLOKKHNFFAP68CA,5,475.83,見其他登記事項,鋼筋混凝土造,101年7月12日,四層,一層 二層 三層 四層 屋頂突出物 地下一層
RPPNMLOKKHNFFAP68CA,5,50.24,見其他登記事項,鋼筋混凝土造,101年7月12日,四層,
RPPOMLOLJHNFFAP78CA,49,121.90,住家用,磚造,57年6月30日,二層,一層 二層 騎樓
RPWNMLPLJHNFFAP86CA,21,97.94,住家用,鋼筋混凝土造,86年2月11日,十三層,一層
RPWNMLPLJHNFFAP86CA,21,29.90,共同部份,鋼筋混凝土造,86年2月11日,十四層,
RPWNMLNLJHNFFAP66CA,3,56.51,住家用,鋼筋混凝土造,103年9月4日,四層,一層
RPWNMLNLJHNFFAP66CA,3,5.50,見其他登記事項,鋼筋混凝土造,103年9月4日,四層,
RPRNMLQLJHNFFAP09CA,22,221.79,住家用,鋼筋混凝土造,84年9月5日,四層,一層 二層 三層 四層 地下層
RPQOMLOLJHNFFAP88CA,1,135.05,住家用,鋼筋混凝土造,106年5月18日,三層,一層 二層 三層
RPPNMLQLJHNFFAP88CA,1,159.21,見其他登記事項,鋼筋混凝土造,106年4月27日,二層,一層 二層 見其他登記事項
RPSOMLTJKHNFFAP86CA,25,100.70,住家用,鋼筋混凝土造,81年9月30日,五層,四層
RPSOMLTJKHNFFAP86CA,25,9.31,共同部份,鋼筋混凝土造,81年9月30日,六層,
RPRNMLNKKHNFFBP88CA,23,273.16,住商用,鋼筋混凝土造,83年7月7日,三層,一層 二層 三層 騎樓 電梯樓梯間
RPVOMLTJKHNFFAP17CA,23,199.31,住家用,鋼筋混凝土造,83年7月11日,四層,一層 二層 三層 四層
RPSOMLSJKHNFFDP07CA,,227.38,見其他登記事項,鋼筋混凝土造,106年10月19日,三層,一層 二層 三層 屋頂突出物 見其他登記事項
RPRNMLOLJHNFFAP88CA,25,221.78,住商用,鋼筋混凝土造,81年10月30日,四層,一層 二層 三層 四層 騎樓
RPQNMLRJKHNFFDP66CA,4,168.99,住家用,鋼筋混凝土造,102年11月8日,三層,一層 二層 三層
RPTNMLLJKHNFFDP98CA,4,163.84,見其他登記事項,鋼筋混凝土造,102年11月1日,三層,一層 二層 三層
RPROMLNLJHNFFFP76CA,43,75.44,住商用,加強磚造,64年2月10日,二層,一層 二層 騎樓
RPPNMLSJKHNFFEP76CA,22,4.90,停車空間,,85年5月29日,,
RPPNMLSJKHNFFEP76CA,22,81.37,住家用,鋼筋混凝土造,85年5月29日,十層,八層
RPPNMLSJKHNFFEP76CA,22,17.43,見其他登記事項,鋼筋混凝土造,85年5月29日,,
RPPNMLSJKHNFFEP76CA,22,4.59,見其他登記事項,鋼筋混凝土造,85年5月29日,,
RPRNMLTLJHNFFBP86CA,31,82.36,住家用,磚造,75年12月25日,一層,一層
RPRNMLOLJHNFFFP76CA,21,506.46,見其他登記事項,鋼筋混凝土造,86年1月15日,四層,一層 二層 三層 四層 騎樓
RPUNMLPLJHNFFDP07DA,19,189.75,住家用,鋼筋混凝土造,87年11月13日,四層,一層 二層 三層 四層
RPSNMLKMJHNFFBP88DA,24,97.05,住家用,鋼筋混凝土造,83年1月22日,九層,三層
RPSNMLKMJHNFFBP88DA,24,23.19,見其他登記事項,鋼筋混凝土造,83年1月22日,九層,
RPSNMLKMJHNFFBP88DA,24,2.33,共有部份,鋼筋混凝土造,83年1月21日,,
RPSNMLKMJHNFFBP88DA,24,1.55,共有部份,鋼筋混凝土造,83年1月21日,,
RPSNMLKMJHNFFBP88DA,24,1.79,共有部份,鋼筋混凝土造,83年1月21日,,
RPSNMLKMJHNFFBP88DA,24,5.06,共有部份,鋼筋混凝土造,83年1月21日,,
RPSNMLKMJHNFFBP88DA,24,13.01,共有部份,鋼筋混凝土造,83年1月21日,,
RPSNMLKMJHNFFBP88DA,24,9.73,共有部份,鋼筋混凝土造,83年1月21日,,
RPQNMLLJKHNFFBP48CA,44,92.55,住家用,鋼筋混凝土加強磚造,62年10月3日,二層,一層 二層
RPQNMLTLJHNFFDP96CA,2,137.07,住家用,鋼筋混凝土造,105年2月1日,三層,一層 二層 三層
RPPNMLLJKHNFFFP78CA,36,124.33,住商用,加強磚造,70年8月18日,二層,一層 二層 騎樓
RPQOMLQLJHNFFAP09CA,1,51.56,見其他登記事項,鋼筋混凝土造,105年11月11日,五層,二層
RPQOMLQLJHNFFAP09CA,1,19.46,見其他登記事項,鋼筋混凝土造,105年11月11日,五層,
RPWNMLQLJHNFFAP96CA,1,272.00,住家用,鋼筋混凝土造,106年6月5日,四層,一層 二層 三層 四層
RPPOMLRJKHNFFAP98CA,43,102.27,住家用,鋼筋混凝土加強磚造,64年1月10日,二層,一層 二層 騎樓
RPROMLQLJHNFFAP56CA,51,93.45,住家用,磚造,55年10月10日,一層,一層
RPRNMLTJKHNFFCP96DA,1,190.11,見其他登記事項,鋼筋混凝土造,106年2月3日,三層,見其他登記事項
RPTOMLPLJHNFFAP66CA,1,182.20,見其他登記事項,鋼筋混凝土造,106年5月12日,三層,一層 二層 三層 屋頂突出物 騎樓
RPRNMLMJKHNFFCP78CA,34,166.02,住商用,見其他登記事項,72年10月21日,三層,一層 二層 三層 騎樓 電梯樓梯間
RPQNMLTJKHNFFCP76CA,21,174.08,住家用,鋼筋混凝土造,85年8月22日,四層,一層 二層 三層 四層
RPQNMLQLJHNFFEP76CA,18,309.76,農舍,鋼筋混凝土造,89年2月10日,三層,一層 二層 三層
RPQNMLLMJHNFFBP78DA,24,154.68,住家用,鋼筋混凝土造,82年9月24日,四層,一層 二層 三層 四層
RPQNMLLMJHNFFEP98CA,22,228.00,住家用,鋼筋混凝土造,85年1月22日,四層,一層 二層 三層 四層 水塔 電梯樓梯間
RPRNMLQLJHNFFCP76DA,1,198.42,見其他登記事項,鋼筋混凝土造,105年12月9日,三層,一層 二層 三層 見其他登記事項
SPQNMLSLJHNFFDP96CA,24,76.66,住家用,鋼筋混凝土造,82年11月26日,四層,二層 電梯樓梯間
RPXNMLKMJHNFFDP86CA,41,82.46,住家用,加強磚造,66年6月3日,二層,一層 二層
RPQNMLSLJHNFFDP86CA,24,76.65,住家用,鋼筋混凝土造,82年11月26日,四層,一層 騎樓 電梯樓梯間
TPQNMLSLJHNFFDP07CA,24,109.27,住家用,鋼筋混凝土造,82年11月26日,四層,三層 四層 電梯樓梯間
RPPNMLKMJHNFFBP48CA,38,28.06,農舍,加強磚造,68年11月2日,一層,一層
RPPNMLRJKHNFFAP88CA,36,115.22,住家用,加強磚造,70年8月24日,二層,一層 二層 夾層
RPVOMLQJKHNFFDP17CA,2,224.06,住家用,鋼筋混凝土造,104年10月27日,四層,一層 二層 三層 四層
RPSNMLMJKHNFFAP68CA,39,126.15,住商用,見其他登記事項,67年11月8日,二層,一層 二層 騎樓 電梯樓梯間
RPQNMLOKKHNFFCP98CA,,172.38,住家用,鋼筋混凝土造,106年8月13日,三層,一層 二層 三層
RPRNMLOKKHNFFCP09CA,,172.38,住家用,鋼筋混凝土造,106年8月13日,三層,一層 二層 三層
RPSNMLKMJHNFFAP68CA,21,249.82,住家用,鋼筋混凝土造,86年5月19日,五層,一層 二層 三層 四層 五層 電梯樓梯間
RPUOMLLMJHNFFAP09CA,22,186.19,住家用,鋼筋混凝土造,85年1月19日,三層,一層 二層 三層 電梯樓梯間
RPRNMLQLKHNFFCP76CA,,189.66,見其他登記事項,鋼筋混凝土造,106年7月2日,三層,一層 二層 三層 屋頂突出物 騎樓
RPVOMLLMJHNFFAP56CA,25,41.59,住家用,鋼筋混凝土造,81年8月29日,八層,六層
RPVOMLLMJHNFFAP56CA,25,21.49,共同部份,鋼筋混凝土造,81年8月29日,八層,
RPTOMLLMJHNFFDP66CA,39,264.30,住商用,鋼筋混凝土造,68年6月25日,三層,一層 二層 三層 騎樓 電梯樓梯間
RPPNMLSJKHNFFDP66CA,29,182.11,見其他登記事項,鋼筋混凝土加強磚造,77年10月25日,七層,地下一層
RPPNMLSJKHNFFDP66CA,29,206.03,商業用,鋼筋混凝土加強磚造,77年10月25日,七層,一層 騎樓
RPPNMLSJKHNFFDP66CA,29,209.96,住家用,加強磚造,77年10月25日,七層,二層
RPPNMLSJKHNFFDP66CA,29,239.12,商業用,鋼筋混凝土加強磚造,77年10月25日,七層,三層 夾層
RPPNMLSJKHNFFDP66CA,29,201.67,商業用,鋼筋混凝土加強磚造,77年10月25日,七層,四層
RPPNMLSJKHNFFDP66CA,29,201.67,商業用,鋼筋混凝土加強磚造,77年10月25日,七層,五層
RPPNMLSJKHNFFDP66CA,29,201.67,商業用,鋼筋混凝土加強磚造,77年10月25日,七層,六層
RPPNMLSJKHNFFDP66CA,29,201.67,商業用,鋼筋混凝土加強磚造,77年10月25日,七層,七層
RPPNMLSJKHNFFDP66CA,29,43.34,見其他登記事項,鋼筋混凝土加強磚造,77年10月25日,七層,電梯樓梯間 機械房
RPTNMLLJKHNFFAP68CA,25,165.26,住家用,鋼筋混凝土造,82年5月25日,三層,一層 二層 三層 水箱 電梯樓梯間
RPOOMLLJKHNFFAP28CA,1,265.91,見其他登記事項,鋼筋混凝土造,106年5月15日,四層,一層 二層 三層 四層 屋頂突出物
RPPNMLLMJHNFFAP48CA,24,248.34,住家用,鋼筋混凝土造,82年7月22日,四層,一層 二層 三層 四層 騎樓 電梯樓梯間
RPPOMLLJKHNFFAP38CA,1,267.63,見其他登記事項,鋼筋混凝土造,106年5月15日,四層,一層 二層 三層 四層 屋頂突出物
RPUNMLLMJHNFFEP76CA,23,105.64,住家用,鋼筋混凝土造,84年5月26日,十五層,八層
RPUNMLLMJHNFFEP76CA,23,2.20,共有部份,鋼筋混凝土造,84年5月26日,,
RPUNMLLMJHNFFEP76CA,23,18.86,共有部份,鋼筋混凝土造,84年5月26日,十五層,
RPUNMLLMJHNFFEP76CA,23,1.20,共有部份,鋼筋混凝土造,84年5月26日,,
RPRNMLPJKHNFFDP66DA,,200.72,住家用,鋼筋混凝土造,106年8月3日,四層,一層 二層 三層 四層
RPRNMLQLKHNFFEP96CA,23,423.32,住商用,鋼筋混凝土造,83年6月3日,五層,一層 二層 三層 四層 五層 騎樓 電梯樓梯間
RPOOMLRLKHNFFDP76CA,3,230.81,住家用,鋼筋混凝土造,104年1月21日,四層,一層 二層 三層 四層
RPQNMLPJKHNFFDP56DA,1,205.16,住家用,鋼筋混凝土造,106年8月3日,四層,一層 二層 三層 四層
RPWNMLLMJHNFFCP86DA,26,190.25,住家用,鋼筋混凝土造,81年4月3日,四層,一層 二層 三層 四層 騎樓
RPTNMLLLKHNFFDP66DA,68,129.56,住商用,加強磚造,38年3月1日,二層,一層 二層 騎樓
RPQNMLNKKHNFFEP09CA,24,292.30,農舍,加強磚造,83年5月23日,二層,一層 二層 電梯樓梯間
RPSNMLPLKHNFFAP66DA,6,168.07,見其他登記事項,鋼筋混凝土造,100年11月4日,三層,一層 二層 三層 電梯樓梯間
RPQNMLRJKHNFFEP76CA,20,244.90,住商用,見其他登記事項,86年9月26日,四層,一層 二層 三層 四層 騎樓 電梯樓梯間
RPVNMLLMJHNFFEP86CA,19,93.96,見其他登記事項,鋼筋混凝土造,88年6月3日,十層,二層
RPVNMLLMJHNFFEP86CA,19,15.44,見其他登記事項,,88年6月3日,十層,
RPVNMLLMJHNFFEP86CA,19,.24,見其他登記事項,鋼筋混凝土造,88年6月3日,一層,
RPVNMLLMJHNFFEP86CA,19,48.67,見其他登記事項,鋼筋混凝土造,88年6月3日,10,
RPQNMLOKKHNFFDP09CA,3,199.31,見其他登記事項,鋼筋混凝土造,104年5月18日,四層,一層 二層 三層 四層 見其他登記事項
RPQNMLTJKHNFFDP86CA,51,154.03,住商用,加強磚造,56年6月10日,二層,一層 二層 騎樓
RPQNMLTJKHNFFDP86CA,51,83.01,商業用,加強磚造,56年6月10日,一層,一層 騎樓
RPRNMLSLKHNFFDP07CA,,143.38,見其他登記事項,鋼筋混凝土造,106年9月4日,三層,一層 二層 三層 屋頂突出物
RPVNMLSLKHNFFDP47CA,,168.15,見其他登記事項,鋼筋混凝土造,106年7月14日,三層,一層 二層 三層 屋頂突出物
RPXNMLSLKHNFFDP67CA,,171.15,見其他登記事項,鋼筋混凝土造,106年7月14日,三層,一層 二層 三層 屋頂突出物
RPTNMLSLKHNFFDP27CA,,150.59,見其他登記事項,鋼筋混凝土造,106年7月14日,三層,一層 二層 三層 屋頂突出物
RPPNMLPJKHNFFDP98CA,20,95.75,農舍,加強磚造,87年6月30日,二層,一層 二層
RPWNMLQJKHNFFDP17CA,3,206.40,住家用,鋼筋混凝土造,104年4月17日,四層,一層 二層 三層 四層
RPPNMLSLKHNFFDP86CA,,144.11,見其他登記事項,鋼筋混凝土造,106年9月4日,三層,一層 二層 三層 屋頂突出物
RPRNMLSJKHNFFBP66CA,24,96.31,住家用,鋼筋混凝土造,83年1月22日,九層,八層
RPRNMLSJKHNFFBP66CA,24,22.90,見其他登記事項,鋼筋混凝土造,83年1月22日,九層,
RPRNMLSJKHNFFBP66CA,24,2.30,共有部份,鋼筋混凝土造,83年1月21日,,
RPRNMLSJKHNFFBP66CA,24,1.53,共有部份,鋼筋混凝土造,83年1月21日,,
RPRNMLSJKHNFFBP66CA,24,1.76,共有部份,鋼筋混凝土造,83年1月21日,,
RPRNMLSJKHNFFBP66CA,24,5.00,共有部份,鋼筋混凝土造,83年1月21日,,
RPRNMLSJKHNFFBP66CA,24,12.65,共有部份,鋼筋混凝土造,83年1月21日,,
RPRNMLSJKHNFFBP66CA,24,12.08,共有部份,鋼筋混凝土造,83年1月21日,,
RPUNMLPJKHNFFAP56CA,2,174.47,住家用,鋼筋混凝土造,106年10月20日,三層,一層 二層 三層
RPWNMLRLKHNFFAP17CA,19,30.26,住家用,鋼筋混凝土造,87年10月30日,十層,五層
RPWNMLRLKHNFFAP17CA,19,14.27,共同部份,鋼筋混凝土造,87年10月30日,十層,
RPWNMLRLKHNFFAP17CA,19,8.87,共同部份,鋼筋混凝土造,87年10月30日,十層,
RPVNMLPJKHNFFAP66CA,2,176.81,住家用,鋼筋混凝土造,106年10月20日,三層,一層 二層 三層
RPXNMLNLKHNFFAP86CA,22,99.79,住家用,鋼筋混凝土造,84年9月20日,七層,三層
RPXNMLNLKHNFFAP86CA,22,21.86,共同部份,鋼筋混凝土造,84年9月20日,七層,
RPXNMLNLKHNFFAP86CA,22,17.07,共同部份,鋼筋混凝土造,84年9月20日,七層,
RPSOMLNLKHNFFAP09CA,5,473.37,見其他登記事項,鋼筋混凝土造,101年7月12日,四層,一層 二層 三層 四層 屋頂突出物 地下一層
RPSOMLNLKHNFFAP09CA,5,48.77,見其他登記事項,鋼筋混凝土造,101年7月12日,四層,
RPQNMLPJKHNFFAP78CA,25,156.86,住家用,鋼筋混凝土造,81年11月20日,三層,一層 二層 三層 電梯樓梯間
RPQNMLSJKHNFFDP76CA,,150.59,見其他登記事項,鋼筋混凝土造,106年7月14日,三層,一層 二層 三層 屋頂突出物
RPQPMLLMJHNFFAP78CA,38,120.38,住家用,加強磚造,69年4月11日,二層,一層 二層 騎樓 電梯樓梯間
RPQNMLMJKHNFFAP48CA,22,95.71,住家用,鋼筋混凝土造,84年9月20日,七層,六層
RPQNMLMJKHNFFAP48CA,22,20.65,共同部份,鋼筋混凝土造,84年9月20日,七層,
RPQNMLMJKHNFFAP48CA,22,21.52,共同部份,鋼筋混凝土造,84年9月20日,七層,
RPPNMLLJKHNFFAP28CA,1,221.42,見其他登記事項,鋼筋混凝土造,106年5月12日,三層,一層 二層 三層 屋頂突出物 騎樓
RPRPMLLMJHNFFAP88CA,1,230.80,見其他登記事項,鋼筋混凝土造,105年7月31日,四層,一層 二層 三層 四層 見其他登記事項
RPRPMLLMJHNFFAP88CA,1,.46,見其他登記事項,鋼筋混凝土造,105年7月31日,四層,
RPTNMLMJKHNFFCP98CA,62,71.50,住商用,見其他登記事項,44年8月1日,一層,一層
RPQNMLMJKHNFFDP78CA,3,206.40,住家用,鋼筋混凝土造,104年4月17日,四層,一層 二層 三層 四層
RPOOMLRJKHNFFAP88CA,9,128.75,見其他登記事項,鋼筋混凝土造,97年10月10日,四層,一層 二層 三層 四層 騎樓
RPTOMLSJKHNFFDP17CA,1,167.24,住家用,鋼筋混凝土造,106年6月22日,三層,一層 二層 三層
RPWNMLSJKHNFFDP37CA,24,106.80,商業用,鋼筋混凝土造,82年6月14日,九層,二層
RPWNMLSJKHNFFDP37CA,24,26.15,共有部份,鋼筋混凝土造,82年6月14日,九層,
RPWNMLSJKHNFFDP37CA,24,106.71,商業用,鋼筋混凝土造,82年6月14日,九層,二層
RPWNMLSJKHNFFDP37CA,24,26.15,共有部份,鋼筋混凝土造,82年6月14日,九層,
RPSNMLLJKHNFFBP68CA,37,119.55,住家用,加強磚造,70年2月11日,二層,一層 二層 騎樓 電梯樓梯間
RPQNMLLLKHNFFFP09CA,21,367.55,見其他登記事項,鋼筋混凝土造,86年6月26日,二層,一層 二層 電梯樓梯間
RPPNMLPJKHNFFEP56DA,19,141.76,農舍,加強磚造,88年7月20日,一層,一層 電梯樓梯間
RPSNMLQLKHNFFAP76DA,23,177.58,住商用,鋼筋混凝土造,84年5月8日,三層,一層 二層 三層 騎樓 電梯樓梯間
RPRNMLMJKHNFFEP98CA,26,325.72,住商用,鋼筋混凝土造,80年8月6日,四層,一層 二層 三層 四層 騎樓 電梯樓梯間
RPPNMLQJKHNFFDP09CA,22,175.01,住家用,鋼筋混凝土造,85年1月10日,三層,一層 二層 三層
RPTNMLMJKHNFFDP09CA,19,51.67,住家用,鋼筋混凝土造,87年11月30日,九層,一層
RPTNMLMJKHNFFDP09CA,19,5.31,共有部份,鋼筋混凝土造,87年11月30日,九層,
RPTNMLMJKHNFFDP09CA,19,13.39,共有部份,鋼筋混凝土造,87年11月30日,九層,
RPPNMLRJKHNFFBP98CA,18,106.14,住家用,鋼筋混凝土造,89年5月29日,九層,九層
RPPNMLRJKHNFFBP98CA,18,35.26,共有部份,鋼筋混凝土造,89年5月29日,九層,
RPPNMLRJKHNFFBP98CA,18,27.09,共有部份,鋼筋混凝土造,89年5月29日,九層,
RPSNMLMKKHNFFEP56CA,,3350.96,見其他登記事項,見其他登記事項,106年8月30日,一層,見其他登記事項
RPTNMLMJKHNFFAP78CA,2,104.07,見其他登記事項,鋼筋混凝土造,105年6月30日,七層,四層
RPTNMLMJKHNFFAP78CA,2,78.83,見其他登記事項,鋼筋混凝土造,105年6月30日,七層,
RPQNMLLJLHNFFAP48CA,24,93.44,住家用,鋼筋混凝土造,83年3月25日,七層,四層
RPQNMLLJLHNFFAP48CA,24,13.15,共同部份,鋼筋混凝土造,83年3月25日,七層,
RPQNMLLJLHNFFAP48CA,24,12.99,共同部份,鋼筋混凝土造,83年3月25日,七層,
RPVNMLSJKHNFFAP96CA,,403.56,見其他登記事項,鋼筋混凝土造,106年9月14日,四層,一層 二層 三層 四層 騎樓
RPVNMLMJKHNFFAP98CA,22,26.75,住家用,鋼筋混凝土造,84年11月21日,九層,七層
RPVNMLMJKHNFFAP98CA,22,5.33,共同部份,鋼筋混凝土造,84年11月21日,九層,
RPVNMLMJKHNFFAP98CA,22,2.83,共同部份,鋼筋混凝土造,84年11月21日,九層,
RPUNMLMJKHNFFAP88CA,2,70.56,見其他登記事項,鋼筋混凝土造,105年6月30日,七層,四層
RPUNMLMJKHNFFAP88CA,2,33.24,見其他登記事項,鋼筋混凝土造,105年6月30日,七層,
RPSNMLPJKHNFFCP66DA,41,89.36,住家用,加強磚造,66年1月27日,二層,一層 二層
RPWNMLQJKHNFFAP86CA,22,60.00,住家用,見其他登記事項,85年3月20日,一層,一層 騎樓
RPXNMLMJKHNFFAP56CA,23,179.65,住家用,鋼筋混凝土造,84年2月12日,四層,一層 二層 三層 四層 騎樓
RPQNMLPJKHNFFCP98CA,37,159.80,住商用,見其他登記事項,70年5月1日,三層,一層 二層 三層 騎樓
RPXNMLQJKHNFFAP96CA,1,162.71,見其他登記事項,鋼筋混凝土造,106年4月27日,二層,一層 二層 見其他登記事項
RPRNMLQJKHNFFDP66CA,15,197.65,見其他登記事項,鋼筋混凝土造,92年1月29日,四層,一層 二層 三層 四層 電梯樓梯間
RPRNMLMJLHNFFBP78CA,,179.97,見其他登記事項,鋼筋混凝土造,106年11月28日,三層,一層 二層 三層 騎樓 見其他登記事項
RPQNMLPKLHNFFAP98CA,,232.09,見其他登記事項,鋼筋混凝土造,106年6月7日,四層,一層 二層 三層 四層
RPWNMLRLKHNFFDP47CA,46,1007.63,住工用,鋼筋混凝土加強磚造,60年9月9日,一層,一層 騎樓
RPWNMLRLKHNFFDP47CA,45,85.88,見其他登記事項,加強磚造,61年10月1日,一層,一層
RPTNMLPJKHNFFDP76CA,1,198.69,住家用,鋼筋混凝土造,106年3月29日,三層,一層 二層 三層
RPOOMLQJLHNFFDP56CA,1,189.99,住家用,鋼筋混凝土造,106年6月14日,三層,一層 二層 三層
RPXNMLRLKHNFFDP57CA,,209.81,見其他登記事項,鋼筋混凝土造,106年11月13日,三層,一層 二層 三層 屋頂突出物
RPSNMLPJKHNFFDP76DA,40,96.40,住商用,加強磚造,67年6月18日,二層,一層 二層
RPQOMLRLKHNFFDP96CA,,213.62,見其他登記事項,鋼筋混凝土造,106年11月13日,三層,一層 二層 三層 屋頂突出物
