編號,土地區段位置,土地移轉面積平方公尺,使用分區或編定
RPUUMLSLQHIFFBH27CB,青平段,21.90,都市：住
RPVUMLSLQHIFFBH37CB,青平段,21.90,都市：住
RPWUMLSLQHIFFBH47CB,青平段,21.90,都市：住
RPXUMLSLQHIFFBH57CB,青平段,21.90,都市：住
RPPNMLSLQHIFFFH66EB,大華段,27.56,都市：住
RPQNMLSLQHIFFFH76EB,大華段,35.99,都市：住
RPRNMLSLQHIFFFH86EB,大華段,27.56,都市：住
RPSNMLSLQHIFFFH96EB,大華段,35.99,都市：住
RPTNMLSLQHIFFFH07EB,大華段,35.99,都市：住
RPUNMLSLQHIFFFH17EB,大華段,27.93,都市：住
RPVNMLSLQHIFFFH27EB,大華段,36.36,都市：住
RPWNMLSLQHIFFFH37EB,大華段,27.56,都市：住
RPXNMLSLQHIFFFH47EB,大華段,27.56,都市：住
RPOOMLSLQHIFFFH66EB,大華段,36.36,都市：住
RPPOMLSLQHIFFFH76EB,大華段,27.56,都市：住
RPQOMLSLQHIFFFH86EB,大華段,27.56,都市：住
RPROMLSLQHIFFFH96EB,大華段,36.36,都市：住
RPSOMLSLQHIFFFH07EB,大華段,27.56,都市：住
RPTOMLSLQHIFFFH17EB,大華段,36.36,都市：住
RPUOMLSLQHIFFFH27EB,大華段,35.99,都市：住
RPUOMLTLQHIFFBH76CB,青平段,28.97,都市：住
RPXOMLTLQHIFFBH07CB,青平段,28.74,都市：住
RPOPMLTLQHIFFBH88CB,青平段,28.97,都市：住
RPQPMLTLQHIFFBH09CB,青平段,28.74,都市：住
RPRPMLTLQHIFFBH56CB,青平段,28.97,都市：住
RPSPMLTLQHIFFBH66CB,青平段,28.74,都市：住
RPTPMLTLQHIFFBH76CB,青平段,28.97,都市：住
RPVRMLTLQHIFFBH17CB,青平段,28.74,都市：住
RPXRMLTLQHIFFBH37CB,青平段,28.74,都市：住
RPPSMLTLQHIFFBH66CB,青平段,28.97,都市：住
RPTSMLTLQHIFFBH07CB,青平段,33.08,都市：住
RPVSMLTLQHIFFBH27CB,榮民段,21.07,都市：住
RPWSMLTLQHIFFBH37CB,青平段,33.31,都市：住
RPQTMLTLQHIFFBH86CB,青平段,33.31,都市：住
RPUTMLTLQHIFFBH27CB,青平段,33.31,都市：住
RPVTMLTLQHIFFBH37CB,榮民段,14.55,都市：住
RPXTMLTLQHIFFBH57CB,榮民段,14.55,都市：住
RPOUMLTLQHIFFBH76CB,青平段,33.31,都市：住
RPPUMLTLQHIFFBH86CB,榮民段,14.55,都市：住
RPQUMLTLQHIFFBH96CB,青平段,33.31,都市：住
RPTUMLTLQHIFFBH27CB,青平段,33.31,都市：住
RPVUMLTLQHIFFBH47CB,榮民段,14.55,都市：住
RPPVMLTLQHIFFBH96CB,青平段,33.08,都市：住
RPRVMLTLQHIFFBH17CB,青平段,33.08,都市：住
RPSVMLTLQHIFFBH27CB,榮民段,21.07,都市：住
RPVVMLTLQHIFFBH57CB,青平段,33.31,都市：住
RPTWMLTLQHIFFBH47CB,榮民段,19.68,都市：住
RPUWMLTLQHIFFBH57CB,青平段,33.31,都市：住
RPONNLTLQHIFFBH78CB,青平段,33.31,都市：住
RPQNNLTLQHIFFBH98CB,青平段,33.31,都市：住
RPRNNLTLQHIFFBH09CB,青平段,33.31,都市：住
RPSNNLTLQHIFFBH56CB,青平段,33.08,都市：住
RPTNNLTLQHIFFBH66CB,青平段,33.08,都市：住
RPVNNLTLQHIFFBH86CB,青平段,33.31,都市：住
RPXNNLTLQHIFFBH07CB,青平段,33.31,都市：住
RPPONLTLQHIFFBH98CB,青平段,33.31,都市：住
RPQONLTLQHIFFBH09CB,青平段,33.08,都市：住
RPRRNLTLQHIFFBH86CB,青平段,28.97,都市：住
RPURNLTLQHIFFBH17CB,青平段,28.97,都市：住
RPOSNLTLQHIFFBH66CB,青平段,28.97,都市：住
RPQSNLTLQHIFFBH86CB,青平段,28.74,都市：住
RPTSNLTLQHIFFBH17CB,青平段,28.74,都市：住
RPUSNLTLQHIFFBH27CB,青平段,28.74,都市：住
RPWSNLTLQHIFFBH47CB,青平段,28.74,都市：住
RPPTNLTLQHIFFBH86CB,青平段,28.74,都市：住
RPRTNLTLQHIFFBH07CB,青平段,28.97,都市：住
RPOUNLTLQHIFFBH86CB,青平段,28.29,都市：住
RPXPMLKMQHIFFBH98CB,青平段,33.31,都市：住
RPWPMLKMQHIFFBH09EB,洽溪段,141.72,非都市：特定農業區 ; 非都市編定：甲種建築用地
RPWPMLKMQHIFFBH09EB,洽溪段,7.01,非都市：特定農業區 ; 非都市編定：甲種建築用地
RPWPMLKMQHIFFBH09EB,洽溪段,2.37,非都市：特定農業區 ; 非都市編定：甲種建築用地
RPQQMLKMQHIFFBH58EB,洽溪段,116.66,非都市：特定農業區 ; 非都市編定：甲種建築用地
RPRQMLKMQHIFFBH68EB,洽溪段,116.66,非都市：特定農業區 ; 非都市編定：甲種建築用地
RPSQMLKMQHIFFBH78EB,洽溪段,153.57,非都市：特定農業區 ; 非都市編定：甲種建築用地
RPSQMLKMQHIFFBH78EB,洽溪段,2.96,非都市：特定農業區 ; 非都市編定：農牧用地
RPTQMLKMQHIFFBH88EB,洽溪段,116.66,非都市：特定農業區 ; 非都市編定：甲種建築用地
RPUQMLKMQHIFFBH98EB,洽溪段,116.66,非都市：特定農業區 ; 非都市編定：甲種建築用地
RPVQMLKMQHIFFBH09EB,洽溪段,147.65,非都市：特定農業區 ; 非都市編定：甲種建築用地
RPVQMLKMQHIFFBH09EB,洽溪段,1.81,非都市：特定農業區 ; 非都市編定：農牧用地
RPWQMLKMQHIFFBH56EB,洽溪段,116.66,非都市：特定農業區 ; 非都市編定：甲種建築用地
RPXQMLKMQHIFFBH66EB,洽溪段,147.65,非都市：特定農業區 ; 非都市編定：甲種建築用地
RPXQMLKMQHIFFBH66EB,洽溪段,9.81,非都市：特定農業區 ; 非都市編定：農牧用地
RPORMLKMQHIFFBH48EB,洽溪段,116.66,非都市：特定農業區 ; 非都市編定：甲種建築用地
RPPRMLKMQHIFFBH58EB,洽溪段,151.29,非都市：特定農業區 ; 非都市編定：甲種建築用地
RPPRMLKMQHIFFBH58EB,洽溪段,49.70,非都市：特定農業區 ; 非都市編定：農牧用地
RPQRMLKMQHIFFBH68EB,洽溪段,116.66,非都市：特定農業區 ; 非都市編定：甲種建築用地
RPRRMLKMQHIFFBH78EB,洽溪段,150.38,非都市：特定農業區 ; 非都市編定：甲種建築用地
RPSRMLKMQHIFFBH88EB,洽溪段,139.90,非都市：特定農業區 ; 非都市編定：甲種建築用地
RPTRMLKMQHIFFBH98EB,洽溪段,116.20,非都市：特定農業區 ; 非都市編定：甲種建築用地
RPURMLKMQHIFFBH09EB,洽溪段,147.65,非都市：特定農業區 ; 非都市編定：甲種建築用地
RPVRMLKMQHIFFBH56EB,洽溪段,115.75,非都市：特定農業區 ; 非都市編定：甲種建築用地
